stable_id,manifest_filename,actual_path,source_sha256,source_width,source_height,selected,donor,replacement_for,status,notes
v4_mascot_shonen_010,160__v4_mascot_shonen_010.png,batch_02_081-160/152__v4_mascot_shonen_010.png,1cf8419e9858c6815c8d8282ee20113324b5058dcaa94d0359c6223571951328,220,257,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/152__v4_mascot_shonen_010.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_011,161__v4_mascot_shonen_011.png,batch_02_081-160/153__v4_mascot_shonen_011.png,5273ebb924d7c57db24f86fcfdb251ff29e4434ee50b31ccd7e647b9996a5e40,181,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/153__v4_mascot_shonen_011.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_012,162__v4_mascot_shonen_012.png,batch_02_081-160/154__v4_mascot_shonen_012.png,b54d50b3c76dd43841c7e36f0bf7fbfa9f0904b047e611fecb2a7cda7ebffff1,183,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/154__v4_mascot_shonen_012.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_013,163__v4_mascot_shonen_013.png,batch_02_081-160/155__v4_mascot_shonen_013.png,c3cd666413f4138ba847947855472bed2d2573e27ace6178300e5ee510b6d1e9,182,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/155__v4_mascot_shonen_013.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_014,164__v4_mascot_shonen_014.png,batch_02_081-160/156__v4_mascot_shonen_014.png,af6f725a4749f23426cf1018294b43e4b39c05abf70a4c029ff4c68afcc551d8,184,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/156__v4_mascot_shonen_014.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_015,165__v4_mascot_shonen_015.png,batch_02_081-160/157__v4_mascot_shonen_015.png,1d7a73089bacd2c86262afe0a093d0977530dd056811e622dc8b151caaf1c017,183,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/157__v4_mascot_shonen_015.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_016,166__v4_mascot_shonen_016.png,batch_02_081-160/158__v4_mascot_shonen_016.png,bf6e084352b36574e02b79e588fbb30554099732fc43e5fed4967d1094611a91,184,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/158__v4_mascot_shonen_016.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_017,167__v4_mascot_shonen_017.png,batch_02_081-160/159__v4_mascot_shonen_017.png,355dfb08b695962136c36c9e06031e33fcd5135e55474052caa65f3259106525,182,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/159__v4_mascot_shonen_017.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_018,168__v4_mascot_shonen_018.png,batch_02_081-160/160__v4_mascot_shonen_018.png,a9ba141da51e72d3db29eb306f2af72aceed597ced23d04fb6bb98bc24aef2f4,182,192,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_02_081-160/160__v4_mascot_shonen_018.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_019,169__v4_mascot_shonen_019.png,batch_03_161-240/161__v4_mascot_shonen_019.png,d63bde2e3b91fc000b582f1c162c500a9ecc499936133713a9ce427436a1369f,181,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/161__v4_mascot_shonen_019.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_020,170__v4_mascot_shonen_020.png,batch_03_161-240/162__v4_mascot_shonen_020.png,acac360b5b480c647bae80f08e98c22afc4a3eb32d277db228b4c5c45b1605ad,183,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/162__v4_mascot_shonen_020.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_021,171__v4_mascot_shonen_021.png,batch_03_161-240/163__v4_mascot_shonen_021.png,dfedc0fe1bef1d1957ac083905fe002cc363efb24070b372f64d49c569834299,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/163__v4_mascot_shonen_021.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_022,172__v4_mascot_shonen_022.png,batch_03_161-240/164__v4_mascot_shonen_022.png,1fa3c4d41e3363d6769b1e62e32d8f27f368c68891bef7f86200c0a32453503b,184,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/164__v4_mascot_shonen_022.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_023,173__v4_mascot_shonen_023.png,batch_03_161-240/165__v4_mascot_shonen_023.png,24990f53708748a694b56c02c463b679b018bcd37b16dbf650231d72560d0ba0,183,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/165__v4_mascot_shonen_023.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_024,174__v4_mascot_shonen_024.png,batch_03_161-240/166__v4_mascot_shonen_024.png,e503f3b04204e4177c996dda5c8aee946ee23d2b81b3efb77948e7982cbc647f,184,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/166__v4_mascot_shonen_024.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_025,175__v4_mascot_shonen_025.png,batch_03_161-240/167__v4_mascot_shonen_025.png,b334642af6b4ce03defe5ddd320916006d5540a7a311238b178861c731f2e33c,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/167__v4_mascot_shonen_025.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_026,176__v4_mascot_shonen_026.png,batch_03_161-240/168__v4_mascot_shonen_026.png,c11cf9b7662186fc7ceead114453d793625885b505b4ffeea3eeb3f297493be5,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/168__v4_mascot_shonen_026.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_027,177__v4_mascot_shonen_027.png,batch_03_161-240/169__v4_mascot_shonen_027.png,54e953d42a7dd99f126fed79576456f7342f12ae88dc12d20a538dcb89751649,181,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/169__v4_mascot_shonen_027.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_028,178__v4_mascot_shonen_028.png,batch_03_161-240/170__v4_mascot_shonen_028.png,6b03f3ebd42776283548f398d8ae4e2fd0f37d725b2e3962b88ca3f8c4623bdb,183,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/170__v4_mascot_shonen_028.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_029,179__v4_mascot_shonen_029.png,batch_03_161-240/171__v4_mascot_shonen_029.png,c39a51b0d6102333cc93fcc8fd29eeb6a8f0c5e2782742e8aa52b885142e5f4e,182,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/171__v4_mascot_shonen_029.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_030,180__v4_mascot_shonen_030.png,batch_03_161-240/172__v4_mascot_shonen_030.png,29ade0bd4515be519bd32d5581828809d7fdd087bcad99988c41bf6c8134154c,184,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/172__v4_mascot_shonen_030.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_031,181__v4_mascot_shonen_031.png,batch_03_161-240/173__v4_mascot_shonen_031.png,fcc7187401fae86e5588246103d46d4dbd72fce266c887a843a4c546b6822011,183,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/173__v4_mascot_shonen_031.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_032,182__v4_mascot_shonen_032.png,batch_03_161-240/174__v4_mascot_shonen_032.png,5845c058146db401cc3c644c82c1a8d89299dca47443f96fa62542f36e13a130,184,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/174__v4_mascot_shonen_032.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_033,183__v4_mascot_shonen_033.png,batch_03_161-240/175__v4_mascot_shonen_033.png,0cc18e88e1a656b73316c75432a61a0c8d2b74bf5e21b6b3606e8539ecc4af3c,182,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/175__v4_mascot_shonen_033.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_034,184__v4_mascot_shonen_034.png,batch_03_161-240/176__v4_mascot_shonen_034.png,33c55c22a3d1d00b6de6b4677aa08d289bb8b5c6068165c09e8a9aacf6c287ad,182,178,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/176__v4_mascot_shonen_034.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_035,185__v4_mascot_shonen_035.png,batch_03_161-240/177__v4_mascot_shonen_035.png,87656f2d5e3a1ac55e7255e1a63032848b413b909956ee5fd47385cbb3314372,181,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/177__v4_mascot_shonen_035.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shonen_036,186__v4_mascot_shonen_036.png,batch_03_161-240/178__v4_mascot_shonen_036.png,131a681e7c7ad155a72258a38e78eaa636e35df47534ef9b07b65f22165f0db1,183,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/178__v4_mascot_shonen_036.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_001,187__v4_mascot_shojo_001.png,batch_03_161-240/179__v4_mascot_shojo_001.png,95c38a6d06d665c7713cb3e1cd2238dc555fdaf9e3b8010bc2276cbd3a6183d1,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/179__v4_mascot_shojo_001.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_002,188__v4_mascot_shojo_002.png,batch_03_161-240/180__v4_mascot_shojo_002.png,75f1ed93ce349e35b01d7bbc2b11983a7b27452f2a1ea155f141007f2a5e42a8,184,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/180__v4_mascot_shojo_002.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_003,189__v4_mascot_shojo_003.png,batch_03_161-240/181__v4_mascot_shojo_003.png,ffa5a2bfc7841569353830acb04880fefa7b70af7fa9c67e904dd495fac8ead0,183,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/181__v4_mascot_shojo_003.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_004,190__v4_mascot_shojo_004.png,batch_03_161-240/182__v4_mascot_shojo_004.png,fb819408bae8a2fea66250b27d7ebecc2c4de4692d98fc098188424df36b26f2,184,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/182__v4_mascot_shojo_004.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_005,191__v4_mascot_shojo_005.png,batch_03_161-240/183__v4_mascot_shojo_005.png,1c2f4487092239be4e2046a80f97918e8f5c2c29e0105f6152ce8796a5e34524,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/183__v4_mascot_shojo_005.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_006,192__v4_mascot_shojo_006.png,batch_03_161-240/184__v4_mascot_shojo_006.png,e91dbf622d547cc78c81db00fd38fff4d90c77dd996ce80c82644fae4ab01042,182,180,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/184__v4_mascot_shojo_006.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_007,193__v4_mascot_shojo_007.png,batch_03_161-240/185__v4_mascot_shojo_007.png,74640b5e6e723e3f1c43ccf0c86179ff0cffb97120f948be98e0f3223b47940d,208,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/185__v4_mascot_shojo_007.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_008,194__v4_mascot_shojo_008.png,batch_03_161-240/186__v4_mascot_shojo_008.png,f58824d9a8e6bfa58da0033bc551056f403ea85974ca656b620f7c4236b2cbab,209,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/186__v4_mascot_shojo_008.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_009,195__v4_mascot_shojo_009.png,batch_03_161-240/187__v4_mascot_shojo_009.png,7001dcdc24400f7044ba5d3f82227c37e90f5385a1e66fb02f8b7e23918a812f,211,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/187__v4_mascot_shojo_009.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_010,196__v4_mascot_shojo_010.png,batch_03_161-240/188__v4_mascot_shojo_010.png,33b1a9dda066eca4f66c817a648ef602c9a037f28ed77b8373a62601de1803dd,210,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/188__v4_mascot_shojo_010.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_011,197__v4_mascot_shojo_011.png,batch_03_161-240/189__v4_mascot_shojo_011.png,45dc553c492a912904376d73fcb08e21f8a7125e36c5c018023ecf7c4830e3e4,209,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/189__v4_mascot_shojo_011.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_012,198__v4_mascot_shojo_012.png,batch_03_161-240/190__v4_mascot_shojo_012.png,8faa2c3de3259a003a0fe8764b91bc0d3caeaf5fa8a8839588330e4d229020b3,210,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/190__v4_mascot_shojo_012.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_013,199__v4_mascot_shojo_013.png,,,,,FALSE,FALSE,,missing_stable_id_portrait,Manifest path absent and no PNG containing this stable ID exists anywhere in staging. Hard Phase 1 blocker.
v4_mascot_shojo_014,200__v4_mascot_shojo_014.png,batch_03_161-240/191__v4_mascot_shojo_014.png,998e386bc63074689218bd16a107901fe406066eda14a590c54c866fe7325bd5,209,215,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/191__v4_mascot_shojo_014.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_015,201__v4_mascot_shojo_015.png,batch_03_161-240/192__v4_mascot_shojo_015.png,a7b4602fff95924aec99cf0a8b5f55b4cfb6b9440d0b8a542b075f05ee8d4583,208,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/192__v4_mascot_shojo_015.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_016,202__v4_mascot_shojo_016.png,batch_03_161-240/193__v4_mascot_shojo_016.png,34fbf743bf64f7b26a86b00cb59917ae2b0398f0ecca3f8a6053a8c2bf34dc17,209,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/193__v4_mascot_shojo_016.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_017,203__v4_mascot_shojo_017.png,batch_03_161-240/194__v4_mascot_shojo_017.png,f73abb86b47b5013491c5a45c692b1e551f9a225c7e310ea53d311db03c90232,211,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/194__v4_mascot_shojo_017.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_018,204__v4_mascot_shojo_018.png,,,,,FALSE,FALSE,,missing_stable_id_portrait,Manifest path absent and no PNG containing this stable ID exists anywhere in staging. Hard Phase 1 blocker.
v4_mascot_shojo_019,205__v4_mascot_shojo_019.png,batch_03_161-240/195__v4_mascot_shojo_019.png,966ba1a55bd5da60c9eb65bfda60535137973cf0a00faca53da9ca523a93e6c9,210,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/195__v4_mascot_shojo_019.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_020,206__v4_mascot_shojo_020.png,batch_03_161-240/196__v4_mascot_shojo_020.png,c678ed30ba0c5d9083823c265a5ab7504423f819d452a6bc503f17746ae17794,209,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/196__v4_mascot_shojo_020.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_021,207__v4_mascot_shojo_021.png,batch_03_161-240/197__v4_mascot_shojo_021.png,69dae9f3b7b670fae4b3831107e3e7ab6086d815d0cd83ce9c7f7be1693317d1,210,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/197__v4_mascot_shojo_021.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_022,208__v4_mascot_shojo_022.png,batch_03_161-240/198__v4_mascot_shojo_022.png,699f04d2e0cef72968938db2688786cc641c44583e58bcc194e3170f496a459c,209,196,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/198__v4_mascot_shojo_022.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_023,209__v4_mascot_shojo_023.png,batch_03_161-240/199__v4_mascot_shojo_023.png,90c6a022b75283e485e5b5099505614703c6bd800db0550aac151163e8bae1b8,208,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/199__v4_mascot_shojo_023.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_024,210__v4_mascot_shojo_024.png,batch_03_161-240/200__v4_mascot_shojo_024.png,d17417cd07ddd2a5228bcb6d804fb758349f93397b660f06dba4851641713525,209,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/200__v4_mascot_shojo_024.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_025,211__v4_mascot_shojo_025.png,batch_03_161-240/201__v4_mascot_shojo_025.png,9aeb0d41f3d6e23c53001b9e7bb9a455a3068628023913d3a1c6b51689fcdc7a,211,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/201__v4_mascot_shojo_025.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_026,212__v4_mascot_shojo_026.png,,,,,FALSE,FALSE,,missing_stable_id_portrait,Manifest path absent and no PNG containing this stable ID exists anywhere in staging. Hard Phase 1 blocker.
v4_mascot_shojo_027,213__v4_mascot_shojo_027.png,batch_03_161-240/202__v4_mascot_shojo_027.png,6594b7ad28e01b7e7c8aa9d54c80015f1717c25d465dde437f8710ea8048e897,210,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/202__v4_mascot_shojo_027.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_028,214__v4_mascot_shojo_028.png,batch_03_161-240/203__v4_mascot_shojo_028.png,650d6526bdf184d5676e81af17c7116271defa12a302824aff2315ef9f835518,209,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/203__v4_mascot_shojo_028.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_029,215__v4_mascot_shojo_029.png,batch_03_161-240/204__v4_mascot_shojo_029.png,1920d3ea57cce9611ccc52fed92fd9893f7507ca14c466eff67a9b603d6f8d2c,210,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/204__v4_mascot_shojo_029.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_030,216__v4_mascot_shojo_030.png,batch_03_161-240/205__v4_mascot_shojo_030.png,e2554564e8ad8508f144b116bd0fb096b0b1f93459423338a0cf003fd3f5f630,209,198,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/205__v4_mascot_shojo_030.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_031,217__v4_mascot_shojo_031.png,batch_03_161-240/206__v4_mascot_shojo_031.png,245b5477a153b3593dc54cfdfe63faad859ae17d1a670b8aa4510b20edf6a314,208,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/206__v4_mascot_shojo_031.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_032,218__v4_mascot_shojo_032.png,batch_03_161-240/207__v4_mascot_shojo_032.png,14fcb6702a7c76427cb877da1895c480a0a00cce39c8bd09fd75cf6caae572c4,209,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/207__v4_mascot_shojo_032.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_033,219__v4_mascot_shojo_033.png,batch_03_161-240/208__v4_mascot_shojo_033.png,1f0938fb3750a130c5820dbe0d936504ce1bc4acf0bda551fa283e2adeacc8b0,211,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/208__v4_mascot_shojo_033.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_034,220__v4_mascot_shojo_034.png,,,,,FALSE,FALSE,,missing_stable_id_portrait,Manifest path absent and no PNG containing this stable ID exists anywhere in staging. Hard Phase 1 blocker.
v4_mascot_shojo_035,221__v4_mascot_shojo_035.png,batch_03_161-240/209__v4_mascot_shojo_035.png,0a8b033dac5e41cef4cbc768d554ca4d1510ced00612a9e0ac522e5d948cfac3,210,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/209__v4_mascot_shojo_035.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_036,222__v4_mascot_shojo_036.png,batch_03_161-240/210__v4_mascot_shojo_036.png,411bc6f399d32a56ce17e1aa07f28eab08da86d6ba4acbc8dbaa15948b112d96,209,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/210__v4_mascot_shojo_036.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_037,223__v4_mascot_shojo_037.png,batch_03_161-240/211__v4_mascot_shojo_037.png,8ebe7873b17be38258ee49e374926e20e85b73b3cf730b8230f053affae942d8,210,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/211__v4_mascot_shojo_037.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_038,224__v4_mascot_shojo_038.png,batch_03_161-240/212__v4_mascot_shojo_038.png,a4d20a89497fd4f67ffc897b16d975fd2115aba6d23ff94b23a2be4a09c0d962,209,216,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/212__v4_mascot_shojo_038.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_039,225__v4_mascot_shojo_039.png,batch_03_161-240/213__v4_mascot_shojo_039.png,3c90a35feb2cd17e8769da515e4623d36a3e4bdcb06ce2a2e9c1bace26719d22,180,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/213__v4_mascot_shojo_039.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_mascot_shojo_040,226__v4_mascot_shojo_040.png,batch_03_161-240/214__v4_mascot_shojo_040.png,e62b6bb42b302fd57c6815cc208d9ed0c45aba164d24654055f133ff42090785,181,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/214__v4_mascot_shojo_040.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_001,227__v4_villain_shonen_001.png,batch_03_161-240/215__v4_villain_shonen_001.png,a023a769d1ed4826b56f22276568ee4558d9f91e41458d96738a1b12ff35d2e3,180,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/215__v4_villain_shonen_001.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_002,228__v4_villain_shonen_002.png,batch_03_161-240/216__v4_villain_shonen_002.png,0dfb781348d00305cc460ba43957dde0dabb2905216f0547f1c68144272b262d,172,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/216__v4_villain_shonen_002.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_003,229__v4_villain_shonen_003.png,batch_03_161-240/217__v4_villain_shonen_003.png,7ce92482e6533ee59df42ecdc9cfcf6526325a0ec87cdb651ad9f476d43eae6c,180,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/217__v4_villain_shonen_003.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_004,230__v4_villain_shonen_004.png,batch_03_161-240/218__v4_villain_shonen_004.png,fa37d94f9491c66d2412fef00f15508de934b0670622cc401ad83e38a84597f7,181,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/218__v4_villain_shonen_004.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_005,231__v4_villain_shonen_005.png,batch_03_161-240/219__v4_villain_shonen_005.png,1477b9aea5ea657f61792578d59ee86ea988bcd184b11c650e4867cc88c739f1,180,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/219__v4_villain_shonen_005.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_006,232__v4_villain_shonen_006.png,batch_03_161-240/220__v4_villain_shonen_006.png,976ddd9de7e60f75ab987a43e5e2cde25194ff8e70abf1687e5c8688acb80012,180,193,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/220__v4_villain_shonen_006.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_007,233__v4_villain_shonen_007.png,batch_03_161-240/221__v4_villain_shonen_007.png,78040c2eb2debe8097de698138aa0e797cc74192ab18d3f2ecca3de482d282a6,180,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/221__v4_villain_shonen_007.png. Integration halted per Phase 1 gate; no substitution assumed.
v4_villain_shonen_008,234__v4_villain_shonen_008.png,batch_03_161-240/222__v4_villain_shonen_008.png,3fccd13ec5bcc8dd1f03a9e6ea04ebf7065f634c9a01dcb1aeabeb5f7034a734,181,185,FALSE,FALSE,,filename_mismatch_candidate,Manifest path absent; same stable ID exists as batch_03_161-240/222__v4_villain_shonen_008.png. Integration halted per Phase 1 gate; no substitution assumed.
